symbol,type,price,size,quantity,timestamp
BTC/USDT,buy,105429.07,100.0,0.0009485049996172781,2025-06-17T14:08:00+00:00
BTC/USDT,sell,105386.54,100.0,0.0009485049996172781,-0.04033991763373554,2025-06-17T14:23:00+00:00
BTC/USDT,buy,105185.21,99.99596600823664,0.0009506656497452126,2025-06-17T14:49:00+00:00
BTC/USDT,sell,104937.05,99.99596600823664,0.0009506656497452126,-0.23591718764077527,2025-06-17T14:57:00+00:00
BTC/USDT,buy,104500.01,99.97237428947255,0.0009566733466290822,2025-06-17T15:37:00+00:00
BTC/USDT,sell,104348.94,99.97237428947255,0.0009566733466290822,-0.1445246424752482,2025-06-17T15:50:00+00:00
BTC/USDT,buy,104317.55,99.95792182522503,0.0009582081042473201,2025-06-17T16:02:00+00:00
BTC/USDT,sell,104281.86,99.95792182522503,0.0009582081042473201,-0.03419844724058908,2025-06-17T16:21:00+00:00
BTC/USDT,buy,104343.14,99.95450198050096,0.0009579403301501274,2025-06-17T16:36:00+00:00
BTC/USDT,sell,104130.03,99.95450198050096,0.0009579403301501274,-0.2041466637582942,2025-06-17T16:46:00+00:00
BTC/USDT,buy,104034.01,100.0,0.0009612241227652381,2025-06-18T13:42:00+00:00
BTC/USDT,sell,104009.16,100.0,0.0009612241227652381,-0.023886419450707772,2025-06-18T13:49:00+00:00
BTC/USDT,buy,104292.92,99.99761135805494,0.0009588149546302371,2025-06-18T13:53:00+00:00
BTC/USDT,buy,104692.0,100.0,0.0009551828219921293,2025-06-18T15:25:00+00:00
BTC/USDT,sell,104839.22,100.0,0.0009551828219921293,0.14062201505368238,2025-06-18T15:51:00+00:00
