symbol,timeframe,timestamp,price,next_close,success
LTC/USDT,4h,2025-05-02 16:00:00,87.51,87.97,True
LTC/USDT,4h,2025-05-02 20:00:00,87.97,87.26,False
LTC/USDT,4h,2025-05-03 00:00:00,87.26,86.84,False
LTC/USDT,4h,2025-05-06 20:00:00,91.6,92.34,True
LTC/USDT,4h,2025-05-07 00:00:00,92.34,92.52,True
LTC/USDT,4h,2025-05-07 04:00:00,92.52,91.2,False
LTC/USDT,4h,2025-05-07 08:00:00,91.2,88.79,False
LTC/USDT,4h,2025-05-07 12:00:00,88.79,87.66,False
LTC/USDT,4h,2025-05-07 20:00:00,89.53,91.69,True
LTC/USDT,4h,2025-05-08 00:00:00,91.69,92.49,True
LTC/USDT,4h,2025-05-08 04:00:00,92.49,92.1,False
LTC/USDT,4h,2025-05-08 08:00:00,92.1,93.15,True
LTC/USDT,4h,2025-05-08 12:00:00,93.15,92.92,False
LTC/USDT,4h,2025-05-08 16:00:00,92.92,94.99,True
LTC/USDT,4h,2025-05-08 20:00:00,94.99,94.48,False
LTC/USDT,4h,2025-05-09 00:00:00,94.48,98.08,True
LTC/USDT,4h,2025-05-09 04:00:00,98.08,98.73,True
LTC/USDT,4h,2025-05-09 08:00:00,98.73,98.36,False
LTC/USDT,4h,2025-05-09 12:00:00,98.36,99.33,True
LTC/USDT,4h,2025-05-09 16:00:00,99.33,100.52,True
LTC/USDT,4h,2025-05-09 20:00:00,100.52,103.44,True
LTC/USDT,4h,2025-05-10 00:00:00,103.44,103.98,True
LTC/USDT,4h,2025-05-10 04:00:00,103.98,100.7,False
LTC/USDT,4h,2025-05-10 08:00:00,100.7,101.83,True
LTC/USDT,4h,2025-05-10 12:00:00,101.83,103.42,True
LTC/USDT,4h,2025-05-10 16:00:00,103.42,105.27,True
LTC/USDT,4h,2025-05-10 20:00:00,105.27,104.48,False
LTC/USDT,4h,2025-05-11 00:00:00,104.48,100.68,False
LTC/USDT,4h,2025-05-11 04:00:00,100.68,101.68,True
LTC/USDT,4h,2025-05-18 12:00:00,101.82,97.01,False
LTC/USDT,4h,2025-05-19 16:00:00,99.17,98.25,False
LTC/USDT,4h,2025-05-19 20:00:00,98.25,97.89,False
LTC/USDT,4h,2025-05-20 00:00:00,97.89,93.94,False
LTC/USDT,4h,2025-05-21 12:00:00,96.65,96.31,False
LTC/USDT,4h,2025-05-21 16:00:00,96.31,97.09,True
LTC/USDT,4h,2025-05-22 00:00:00,99.57,99.1,False
LTC/USDT,4h,2025-05-22 04:00:00,99.1,98.49,False
LTC/USDT,4h,2025-05-22 08:00:00,98.49,99.19,True
LTC/USDT,4h,2025-05-22 12:00:00,99.19,99.68,True
LTC/USDT,4h,2025-05-22 16:00:00,99.68,100.26,True
LTC/USDT,4h,2025-05-22 20:00:00,100.26,102.13,True
LTC/USDT,4h,2025-05-23 00:00:00,102.13,100.01,False
LTC/USDT,4h,2025-05-23 04:00:00,100.01,97.44,False
LTC/USDT,4h,2025-05-23 08:00:00,97.44,98.33,True
LTC/USDT,4h,2025-05-23 12:00:00,98.33,98.67,True
LTC/USDT,4h,2025-05-23 16:00:00,98.67,95.26,False
LTC/USDT,4h,2025-05-26 04:00:00,97.0,96.89,False
LTC/USDT,4h,2025-05-26 08:00:00,96.89,97.19,True
LTC/USDT,4h,2025-05-26 12:00:00,97.19,94.74,False
LTC/USDT,4h,2025-05-27 12:00:00,96.36,96.72,True
LTC/USDT,4h,2025-05-27 16:00:00,96.72,95.9,False
LTC/USDT,4h,2025-05-27 20:00:00,95.9,95.75,False
LTC/USDT,4h,2025-05-28 00:00:00,95.75,95.52,False
LTC/USDT,4h,2025-05-28 08:00:00,97.25,94.46,False
LTC/USDT,4h,2025-05-29 00:00:00,97.3,97.0,False
LTC/USDT,4h,2025-05-29 04:00:00,97.0,97.11,True
LTC/USDT,4h,2025-05-29 08:00:00,97.11,95.74,False
LTC/USDT,4h,2025-05-29 12:00:00,95.74,93.82,False
LTC/USDT,4h,2025-06-02 04:00:00,89.06,87.87,False
LTC/USDT,4h,2025-06-02 08:00:00,87.87,88.43,True
LTC/USDT,4h,2025-06-02 12:00:00,88.43,88.63,True
LTC/USDT,4h,2025-06-02 16:00:00,88.63,89.52,True
LTC/USDT,4h,2025-06-02 20:00:00,89.52,89.5,False
LTC/USDT,4h,2025-06-03 00:00:00,89.5,89.47,False
LTC/USDT,4h,2025-06-03 04:00:00,89.47,88.95,False
LTC/USDT,4h,2025-06-03 08:00:00,88.95,89.86,True
LTC/USDT,4h,2025-06-03 12:00:00,89.86,90.34,True
LTC/USDT,4h,2025-06-03 16:00:00,90.34,89.5,False
LTC/USDT,4h,2025-06-03 20:00:00,89.5,90.4,True
LTC/USDT,4h,2025-06-04 00:00:00,90.4,90.31,False
LTC/USDT,4h,2025-06-04 04:00:00,90.31,90.15,False
LTC/USDT,4h,2025-06-04 08:00:00,90.15,90.04,False
LTC/USDT,4h,2025-06-04 12:00:00,90.04,88.91,False
LTC/USDT,4h,2025-06-04 16:00:00,88.91,87.99,False
LTC/USDT,4h,2025-06-07 04:00:00,88.32,88.5,True
LTC/USDT,4h,2025-06-07 08:00:00,88.5,88.99,True
LTC/USDT,4h,2025-06-07 12:00:00,88.99,88.13,False
LTC/USDT,4h,2025-06-07 16:00:00,88.13,88.31,True
LTC/USDT,4h,2025-06-07 20:00:00,88.31,88.41,True
LTC/USDT,4h,2025-06-08 00:00:00,88.41,87.19,False
LTC/USDT,4h,2025-06-08 04:00:00,87.19,87.19,False
LTC/USDT,4h,2025-06-08 08:00:00,87.19,88.06,True
LTC/USDT,4h,2025-06-08 12:00:00,88.06,88.0,False
LTC/USDT,4h,2025-06-08 16:00:00,88.0,87.18,False
LTC/USDT,4h,2025-06-08 20:00:00,87.18,87.88,True
LTC/USDT,4h,2025-06-09 00:00:00,87.88,87.0,False
LTC/USDT,4h,2025-06-09 08:00:00,89.24,88.11,False
LTC/USDT,4h,2025-06-09 20:00:00,90.73,90.54,False
LTC/USDT,4h,2025-06-10 00:00:00,90.54,90.17,False
LTC/USDT,4h,2025-06-10 04:00:00,90.17,91.63,True
LTC/USDT,4h,2025-06-10 08:00:00,91.63,90.94,False
LTC/USDT,4h,2025-06-10 12:00:00,90.94,91.89,True
LTC/USDT,4h,2025-06-10 16:00:00,91.89,93.33,True
LTC/USDT,4h,2025-06-10 20:00:00,93.33,91.85,False
LTC/USDT,4h,2025-06-11 00:00:00,91.85,91.69,False
LTC/USDT,4h,2025-06-11 04:00:00,91.69,91.12,False
LTC/USDT,4h,2025-06-11 08:00:00,91.12,93.39,True
LTC/USDT,4h,2025-06-11 12:00:00,93.39,91.84,False
LTC/USDT,4h,2025-06-11 16:00:00,91.84,91.56,False
LTC/USDT,4h,2025-06-11 20:00:00,91.56,90.31,False
LTC/USDT,4h,2025-06-15 08:00:00,85.35,86.14,True
LTC/USDT,4h,2025-06-15 12:00:00,86.14,86.08,False
LTC/USDT,4h,2025-06-15 16:00:00,86.08,86.3,True
LTC/USDT,4h,2025-06-15 20:00:00,86.3,86.55,True
LTC/USDT,4h,2025-06-16 00:00:00,86.55,87.55,True
LTC/USDT,4h,2025-06-16 04:00:00,87.55,87.13,False
LTC/USDT,4h,2025-06-16 08:00:00,87.13,87.95,True
LTC/USDT,4h,2025-06-16 12:00:00,87.95,88.83,True
LTC/USDT,4h,2025-06-16 16:00:00,88.83,86.67,False
LTC/USDT,4h,2025-06-16 20:00:00,86.67,87.16,True
LTC/USDT,4h,2025-06-17 00:00:00,87.16,86.4,False
LTC/USDT,4h,2025-06-17 04:00:00,86.4,85.11,False
