symbol,timeframe,timestamp,price,next_close,success
USDC/USDT,6h,2025-04-08 18:00:00,1.0008,1.0007,False
USDC/USDT,6h,2025-04-09 00:00:00,1.0007,1.0004,False
USDC/USDT,6h,2025-04-09 12:00:00,1.0006,1.0002,False
USDC/USDT,6h,2025-04-10 18:00:00,1.0007,1.0006,False
USDC/USDT,6h,2025-04-11 00:00:00,1.0006,1.0006,False
USDC/USDT,6h,2025-04-11 06:00:00,1.0006,1.0004,False
USDC/USDT,6h,2025-04-18 06:00:00,1.0001,1.0001,False
USDC/USDT,6h,2025-04-19 12:00:00,1.0002,1.0001,False
USDC/USDT,6h,2025-04-19 18:00:00,1.0001,1.0,False
USDC/USDT,6h,2025-04-20 00:00:00,1.0,1.0,False
USDC/USDT,6h,2025-04-27 06:00:00,0.9997,0.9996,False
USDC/USDT,6h,2025-04-28 00:00:00,0.9998,0.9996,False
USDC/USDT,6h,2025-04-28 06:00:00,0.9996,0.9998,True
USDC/USDT,6h,2025-04-28 12:00:00,0.9998,0.9998,False
USDC/USDT,6h,2025-04-28 18:00:00,0.9998,0.9998,False
USDC/USDT,6h,2025-04-29 00:00:00,0.9998,0.9996,False
USDC/USDT,6h,2025-04-29 06:00:00,0.9996,0.9998,True
USDC/USDT,6h,2025-04-29 12:00:00,0.9998,0.9997,False
USDC/USDT,6h,2025-04-29 18:00:00,0.9997,0.9997,False
USDC/USDT,6h,2025-04-30 00:00:00,0.9997,0.9998,True
USDC/USDT,6h,2025-04-30 06:00:00,0.9998,1.0,True
USDC/USDT,6h,2025-04-30 12:00:00,1.0,1.0,False
USDC/USDT,6h,2025-04-30 18:00:00,1.0,0.9999,False
USDC/USDT,6h,2025-05-01 00:00:00,0.9999,0.9999,False
USDC/USDT,6h,2025-05-01 06:00:00,0.9999,0.9996,False
USDC/USDT,6h,2025-05-05 00:00:00,1.0,0.9999,False
USDC/USDT,6h,2025-05-05 06:00:00,0.9999,1.0001,True
USDC/USDT,6h,2025-05-05 12:00:00,1.0001,1.0002,True
USDC/USDT,6h,2025-05-05 18:00:00,1.0002,1.0002,False
USDC/USDT,6h,2025-05-06 00:00:00,1.0002,1.0001,False
USDC/USDT,6h,2025-05-06 06:00:00,1.0001,1.0001,False
USDC/USDT,6h,2025-05-06 12:00:00,1.0001,1.0001,False
USDC/USDT,6h,2025-05-06 18:00:00,1.0001,1.0001,False
USDC/USDT,6h,2025-05-07 00:00:00,1.0001,1.0001,False
USDC/USDT,6h,2025-05-07 06:00:00,1.0001,0.9999,False
USDC/USDT,6h,2025-05-13 00:00:00,1.0001,0.9998,False
USDC/USDT,6h,2025-05-14 00:00:00,1.0001,1.0,False
USDC/USDT,6h,2025-05-19 18:00:00,0.9996,0.9997,True
USDC/USDT,6h,2025-05-20 00:00:00,0.9997,0.9996,False
USDC/USDT,6h,2025-05-21 06:00:00,0.9996,0.9994,False
USDC/USDT,6h,2025-05-22 00:00:00,0.9997,0.9998,True
USDC/USDT,6h,2025-05-22 06:00:00,0.9998,0.9997,False
USDC/USDT,6h,2025-05-23 00:00:00,1.0,1.0,False
USDC/USDT,6h,2025-05-23 06:00:00,1.0,0.9996,False
USDC/USDT,6h,2025-05-23 18:00:00,0.9998,0.9997,False
USDC/USDT,6h,2025-05-24 00:00:00,0.9997,0.9997,False
USDC/USDT,6h,2025-05-24 06:00:00,0.9997,0.9996,False
USDC/USDT,6h,2025-05-29 12:00:00,0.9999,0.9999,False
USDC/USDT,6h,2025-05-29 18:00:00,0.9999,0.9997,False
USDC/USDT,6h,2025-05-30 00:00:00,0.9997,0.9996,False
USDC/USDT,6h,2025-05-30 06:00:00,0.9996,0.9998,True
USDC/USDT,6h,2025-05-30 12:00:00,0.9998,0.9996,False
USDC/USDT,6h,2025-05-30 18:00:00,0.9996,0.9995,False
USDC/USDT,6h,2025-05-31 00:00:00,0.9995,0.9996,True
USDC/USDT,6h,2025-06-05 12:00:00,0.9998,0.9994,False
USDC/USDT,6h,2025-06-06 00:00:00,0.9995,0.9994,False
USDC/USDT,6h,2025-06-07 12:00:00,0.9994,0.9994,False
USDC/USDT,6h,2025-06-07 18:00:00,0.9994,0.9995,True
USDC/USDT,6h,2025-06-08 00:00:00,0.9995,0.9995,False
USDC/USDT,6h,2025-06-08 06:00:00,0.9995,0.9993,False
USDC/USDT,6h,2025-06-08 18:00:00,0.9995,0.9994,False
USDC/USDT,6h,2025-06-09 18:00:00,0.9996,0.9995,False
USDC/USDT,6h,2025-06-10 00:00:00,0.9995,0.9997,True
USDC/USDT,6h,2025-06-10 06:00:00,0.9997,0.9997,False
USDC/USDT,6h,2025-06-10 12:00:00,0.9997,0.9997,False
USDC/USDT,6h,2025-06-10 18:00:00,0.9997,0.9998,True
USDC/USDT,6h,2025-06-11 00:00:00,0.9998,0.9998,False
USDC/USDT,6h,2025-06-11 06:00:00,0.9998,0.9996,False
USDC/USDT,6h,2025-06-11 12:00:00,0.9996,0.9996,False
USDC/USDT,6h,2025-06-11 18:00:00,0.9996,0.9998,True
USDC/USDT,6h,2025-06-12 00:00:00,0.9998,0.9998,False
USDC/USDT,6h,2025-06-12 06:00:00,0.9998,0.9996,False
USDC/USDT,6h,2025-06-12 12:00:00,0.9996,0.9995,False
USDC/USDT,6h,2025-06-16 00:00:00,0.9999,0.9998,False
USDC/USDT,6h,2025-06-16 06:00:00,0.9998,0.9996,False
USDC/USDT,6h,2025-06-16 12:00:00,0.9996,0.9994,False
USDC/USDT,6h,2025-06-17 00:00:00,0.9997,0.9997,False
USDC/USDT,6h,2025-06-17 06:00:00,0.9997,0.9998,True
USDC/USDT,6h,2025-06-17 12:00:00,0.9998,0.9997,False
USDC/USDT,6h,2025-06-17 18:00:00,0.9997,0.9998,True
USDC/USDT,6h,2025-06-18 00:00:00,0.9998,0.9998,False
USDC/USDT,6h,2025-06-18 06:00:00,0.9998,0.9998,False
USDC/USDT,6h,2025-06-18 12:00:00,0.9998,0.9997,False
USDC/USDT,6h,2025-06-19 00:00:00,0.9998,0.9997,False
