symbol,timeframe,timestamp,price,next_close,success
CELR/USDT,15m,2025-06-16 10:30:00,0.00802,0.00801,False
CELR/USDT,15m,2025-06-16 10:45:00,0.00801,0.008,False
CELR/USDT,15m,2025-06-16 14:15:00,0.00805,0.00807,True
CELR/USDT,15m,2025-06-16 14:30:00,0.00807,0.00807,False
CELR/USDT,15m,2025-06-16 14:45:00,0.00807,0.00808,True
CELR/USDT,15m,2025-06-16 15:00:00,0.00808,0.00809,True
CELR/USDT,15m,2025-06-16 15:15:00,0.00809,0.00809,False
CELR/USDT,15m,2025-06-16 15:30:00,0.00809,0.00807,False
CELR/USDT,15m,2025-06-16 15:45:00,0.00807,0.0081,True
CELR/USDT,15m,2025-06-16 16:00:00,0.0081,0.00807,False
CELR/USDT,15m,2025-06-16 16:15:00,0.00807,0.00807,False
CELR/USDT,15m,2025-06-16 16:30:00,0.00807,0.00806,False
CELR/USDT,15m,2025-06-16 16:45:00,0.00806,0.00806,False
CELR/USDT,15m,2025-06-16 17:00:00,0.00806,0.00806,False
CELR/USDT,15m,2025-06-16 18:45:00,0.0081,0.00807,False
CELR/USDT,15m,2025-06-16 19:15:00,0.00809,0.00806,False
CELR/USDT,15m,2025-06-16 20:30:00,0.00812,0.00812,False
CELR/USDT,15m,2025-06-16 20:45:00,0.00812,0.00815,True
CELR/USDT,15m,2025-06-16 21:00:00,0.00815,0.00815,False
CELR/USDT,15m,2025-06-16 21:15:00,0.00815,0.0081,False
CELR/USDT,15m,2025-06-16 21:30:00,0.0081,0.00811,True
CELR/USDT,15m,2025-06-16 21:45:00,0.00811,0.00813,True
CELR/USDT,15m,2025-06-16 22:00:00,0.00813,0.00813,False
CELR/USDT,15m,2025-06-16 22:15:00,0.00813,0.00793,False
CELR/USDT,15m,2025-06-17 03:00:00,0.00792,0.00787,False
CELR/USDT,15m,2025-06-17 03:15:00,0.00787,0.00788,True
CELR/USDT,15m,2025-06-17 03:30:00,0.00788,0.00788,False
CELR/USDT,15m,2025-06-17 03:45:00,0.00788,0.00788,False
CELR/USDT,15m,2025-06-17 04:00:00,0.00788,0.00786,False
CELR/USDT,15m,2025-06-17 19:00:00,0.00713,0.00718,True
CELR/USDT,15m,2025-06-17 19:15:00,0.00718,0.00715,False
CELR/USDT,15m,2025-06-17 19:30:00,0.00715,0.00713,False
CELR/USDT,15m,2025-06-17 19:45:00,0.00713,0.00714,True
CELR/USDT,15m,2025-06-17 20:00:00,0.00714,0.00714,False
CELR/USDT,15m,2025-06-17 20:15:00,0.00714,0.00712,False
CELR/USDT,15m,2025-06-17 20:30:00,0.00712,0.00706,False
CELR/USDT,15m,2025-06-17 20:45:00,0.00706,0.00703,False
