symbol,timeframe,timestamp,price,next_close,success
BTC/USDT,5m,2025-06-17 16:35:00,104442.55,104128.25,False
BTC/USDT,5m,2025-06-17 18:00:00,103932.78,103999.25,True
BTC/USDT,5m,2025-06-17 18:05:00,103999.25,103922.46,False
BTC/USDT,5m,2025-06-17 18:10:00,103922.46,103887.62,False
BTC/USDT,5m,2025-06-17 18:15:00,103887.62,103882.81,False
BTC/USDT,5m,2025-06-17 18:20:00,103882.81,103680.96,False
BTC/USDT,5m,2025-06-17 18:30:00,103928.58,103998.13,True
BTC/USDT,5m,2025-06-17 18:35:00,103998.13,104072.01,True
BTC/USDT,5m,2025-06-17 18:45:00,104113.9,104223.95,True
BTC/USDT,5m,2025-06-17 18:50:00,104223.95,104414.84,True
BTC/USDT,5m,2025-06-17 18:55:00,104414.84,104753.35,True
BTC/USDT,5m,2025-06-17 19:00:00,104753.35,104698.96,False
BTC/USDT,5m,2025-06-17 19:05:00,104698.96,104860.01,True
BTC/USDT,5m,2025-06-17 19:10:00,104860.01,105027.45,True
BTC/USDT,5m,2025-06-17 19:15:00,105027.45,105321.39,True
BTC/USDT,5m,2025-06-17 19:20:00,105321.39,105140.11,False
BTC/USDT,5m,2025-06-17 19:25:00,105140.11,105019.77,False
BTC/USDT,5m,2025-06-17 19:30:00,105019.77,105027.2,True
BTC/USDT,5m,2025-06-17 19:35:00,105027.2,104889.98,False
BTC/USDT,5m,2025-06-17 19:40:00,104889.98,105198.43,True
BTC/USDT,5m,2025-06-17 19:45:00,105198.43,105144.03,False
BTC/USDT,5m,2025-06-17 19:50:00,105144.03,104686.12,False
BTC/USDT,5m,2025-06-17 19:55:00,104686.12,104729.03,True
BTC/USDT,5m,2025-06-17 21:30:00,104706.07,104801.0,True
BTC/USDT,5m,2025-06-17 21:35:00,104801.0,104728.39,False
BTC/USDT,5m,2025-06-17 21:40:00,104728.39,104489.86,False
BTC/USDT,5m,2025-06-17 21:55:00,104552.58,104424.88,False
BTC/USDT,5m,2025-06-17 22:05:00,104653.05,104680.0,True
BTC/USDT,5m,2025-06-17 22:10:00,104680.0,104698.05,True
BTC/USDT,5m,2025-06-17 22:15:00,104698.05,104666.76,False
BTC/USDT,5m,2025-06-17 22:20:00,104666.76,104600.01,False
BTC/USDT,5m,2025-06-17 22:25:00,104600.01,104483.08,False
BTC/USDT,5m,2025-06-17 23:35:00,104699.99,104700.01,True
BTC/USDT,5m,2025-06-17 23:40:00,104700.01,104699.25,False
BTC/USDT,5m,2025-06-17 23:45:00,104699.25,104636.76,False
BTC/USDT,5m,2025-06-17 23:50:00,104636.76,104551.17,False
BTC/USDT,5m,2025-06-18 00:00:00,104595.58,104619.56,True
BTC/USDT,5m,2025-06-18 00:05:00,104619.56,104574.74,False
BTC/USDT,5m,2025-06-18 00:10:00,104574.74,104587.12,True
BTC/USDT,5m,2025-06-18 00:15:00,104587.12,104595.35,True
BTC/USDT,5m,2025-06-18 00:35:00,104764.31,104732.01,False
BTC/USDT,5m,2025-06-18 00:40:00,104732.01,104645.03,False
BTC/USDT,5m,2025-06-18 00:50:00,104757.23,104842.78,True
BTC/USDT,5m,2025-06-18 00:55:00,104842.78,104889.21,True
BTC/USDT,5m,2025-06-18 01:00:00,104889.21,105035.98,True
BTC/USDT,5m,2025-06-18 01:05:00,105035.98,104951.06,False
BTC/USDT,5m,2025-06-18 01:10:00,104951.06,105100.0,True
BTC/USDT,5m,2025-06-18 01:15:00,105100.0,105050.0,False
BTC/USDT,5m,2025-06-18 01:20:00,105050.0,104811.0,False
BTC/USDT,5m,2025-06-18 01:25:00,104811.0,104844.0,True
BTC/USDT,5m,2025-06-18 01:30:00,104844.0,104883.99,True
BTC/USDT,5m,2025-06-18 01:35:00,104883.99,104805.24,False
BTC/USDT,5m,2025-06-18 02:35:00,104991.17,104919.07,False
BTC/USDT,5m,2025-06-18 02:40:00,104919.07,104986.79,True
BTC/USDT,5m,2025-06-18 02:45:00,104986.79,104940.0,False
BTC/USDT,5m,2025-06-18 02:50:00,104940.0,104856.06,False
BTC/USDT,5m,2025-06-18 03:15:00,105012.74,105025.56,True
BTC/USDT,5m,2025-06-18 03:20:00,105025.56,105043.4,True
BTC/USDT,5m,2025-06-18 03:25:00,105043.4,105144.5,True
BTC/USDT,5m,2025-06-18 03:30:00,105144.5,105172.04,True
BTC/USDT,5m,2025-06-18 03:35:00,105172.04,105210.85,True
BTC/USDT,5m,2025-06-18 03:40:00,105210.85,105210.01,False
BTC/USDT,5m,2025-06-18 03:45:00,105210.01,105201.93,False
BTC/USDT,5m,2025-06-18 03:50:00,105201.93,105184.84,False
BTC/USDT,5m,2025-06-18 03:55:00,105184.84,105098.85,False
BTC/USDT,5m,2025-06-18 04:00:00,105098.85,105235.49,True
BTC/USDT,5m,2025-06-18 04:05:00,105235.49,105249.99,True
BTC/USDT,5m,2025-06-18 04:10:00,105249.99,105237.52,False
BTC/USDT,5m,2025-06-18 04:15:00,105237.52,105212.31,False
BTC/USDT,5m,2025-06-18 04:20:00,105212.31,105201.11,False
BTC/USDT,5m,2025-06-18 04:30:00,105268.65,105293.33,True
BTC/USDT,5m,2025-06-18 04:35:00,105293.33,105365.79,True
BTC/USDT,5m,2025-06-18 04:40:00,105365.79,105449.0,True
BTC/USDT,5m,2025-06-18 04:45:00,105449.0,105428.28,False
BTC/USDT,5m,2025-06-18 04:50:00,105428.28,105447.39,True
BTC/USDT,5m,2025-06-18 04:55:00,105447.39,105467.7,True
BTC/USDT,5m,2025-06-18 05:00:00,105467.7,105473.77,True
BTC/USDT,5m,2025-06-18 05:05:00,105473.77,105444.18,False
BTC/USDT,5m,2025-06-18 05:10:00,105444.18,105390.05,False
BTC/USDT,5m,2025-06-18 05:15:00,105390.05,105449.83,True
BTC/USDT,5m,2025-06-18 05:30:00,105520.66,105482.45,False
BTC/USDT,5m,2025-06-18 08:00:00,105186.87,105250.35,True
BTC/USDT,5m,2025-06-18 08:05:00,105250.35,105234.94,False
