symbol,timeframe,timestamp,price,next_close,success
BAT/USDT,6h,2025-04-10 06:00:00,0.1242,0.1206,False
BAT/USDT,6h,2025-04-10 12:00:00,0.1206,0.1218,True
BAT/USDT,6h,2025-04-10 18:00:00,0.1218,0.1247,True
BAT/USDT,6h,2025-04-11 00:00:00,0.1247,0.1248,True
BAT/USDT,6h,2025-04-11 06:00:00,0.1248,0.128,True
BAT/USDT,6h,2025-04-11 12:00:00,0.128,0.1279,False
BAT/USDT,6h,2025-04-11 18:00:00,0.1279,0.1272,False
BAT/USDT,6h,2025-04-12 00:00:00,0.1272,0.1301,True
BAT/USDT,6h,2025-04-12 06:00:00,0.1301,0.131,True
BAT/USDT,6h,2025-04-12 12:00:00,0.131,0.1321,True
BAT/USDT,6h,2025-04-12 18:00:00,0.1321,0.1296,False
BAT/USDT,6h,2025-04-13 00:00:00,0.1296,0.1289,False
BAT/USDT,6h,2025-04-13 06:00:00,0.1289,0.1296,True
BAT/USDT,6h,2025-04-13 12:00:00,0.1296,0.1242,False
BAT/USDT,6h,2025-04-14 00:00:00,0.1253,0.1288,True
BAT/USDT,6h,2025-04-14 06:00:00,0.1288,0.1252,False
BAT/USDT,6h,2025-04-17 12:00:00,0.1259,0.124,False
BAT/USDT,6h,2025-04-18 00:00:00,0.1268,0.129,True
BAT/USDT,6h,2025-04-18 06:00:00,0.129,0.1286,False
BAT/USDT,6h,2025-04-18 12:00:00,0.1286,0.1272,False
BAT/USDT,6h,2025-04-18 18:00:00,0.1272,0.1312,True
BAT/USDT,6h,2025-04-19 00:00:00,0.1312,0.1304,False
BAT/USDT,6h,2025-04-19 06:00:00,0.1304,0.133,True
BAT/USDT,6h,2025-04-19 12:00:00,0.133,0.1325,False
BAT/USDT,6h,2025-04-19 18:00:00,0.1325,0.1334,True
BAT/USDT,6h,2025-04-20 00:00:00,0.1334,0.1313,False
BAT/USDT,6h,2025-04-20 06:00:00,0.1313,0.1324,True
BAT/USDT,6h,2025-04-20 12:00:00,0.1324,0.1334,True
BAT/USDT,6h,2025-04-20 18:00:00,0.1334,0.1347,True
BAT/USDT,6h,2025-04-21 00:00:00,0.1347,0.1341,False
BAT/USDT,6h,2025-04-21 06:00:00,0.1341,0.1329,False
BAT/USDT,6h,2025-04-21 12:00:00,0.1329,0.1336,True
BAT/USDT,6h,2025-04-21 18:00:00,0.1336,0.1328,False
BAT/USDT,6h,2025-04-22 00:00:00,0.1328,0.1342,True
BAT/USDT,6h,2025-04-22 06:00:00,0.1342,0.1378,True
BAT/USDT,6h,2025-04-22 12:00:00,0.1378,0.1413,True
BAT/USDT,6h,2025-04-22 18:00:00,0.1413,0.1431,True
BAT/USDT,6h,2025-04-23 00:00:00,0.1431,0.1425,False
BAT/USDT,6h,2025-04-23 06:00:00,0.1425,0.1417,False
BAT/USDT,6h,2025-04-23 12:00:00,0.1417,0.1419,True
BAT/USDT,6h,2025-04-23 18:00:00,0.1419,0.1404,False
BAT/USDT,6h,2025-04-24 00:00:00,0.1404,0.1404,False
BAT/USDT,6h,2025-04-24 06:00:00,0.1404,0.1425,True
BAT/USDT,6h,2025-04-24 12:00:00,0.1425,0.1458,True
BAT/USDT,6h,2025-04-24 18:00:00,0.1458,0.1491,True
BAT/USDT,6h,2025-04-25 00:00:00,0.1491,0.1505,True
BAT/USDT,6h,2025-04-25 06:00:00,0.1505,0.1488,False
BAT/USDT,6h,2025-04-25 12:00:00,0.1488,0.15,True
BAT/USDT,6h,2025-04-25 18:00:00,0.15,0.1514,True
BAT/USDT,6h,2025-04-26 00:00:00,0.1514,0.1494,False
BAT/USDT,6h,2025-04-26 06:00:00,0.1494,0.1521,True
BAT/USDT,6h,2025-04-26 12:00:00,0.1521,0.152,False
BAT/USDT,6h,2025-04-26 18:00:00,0.152,0.1481,False
BAT/USDT,6h,2025-05-08 00:00:00,0.1435,0.1453,True
BAT/USDT,6h,2025-05-08 06:00:00,0.1453,0.1483,True
BAT/USDT,6h,2025-05-08 12:00:00,0.1483,0.1547,True
BAT/USDT,6h,2025-05-08 18:00:00,0.1547,0.1564,True
BAT/USDT,6h,2025-05-09 00:00:00,0.1564,0.1603,True
BAT/USDT,6h,2025-05-09 06:00:00,0.1603,0.1607,True
BAT/USDT,6h,2025-05-09 12:00:00,0.1607,0.1614,True
BAT/USDT,6h,2025-05-09 18:00:00,0.1614,0.1631,True
BAT/USDT,6h,2025-05-10 00:00:00,0.1631,0.1624,False
BAT/USDT,6h,2025-05-10 06:00:00,0.1624,0.1645,True
BAT/USDT,6h,2025-05-10 12:00:00,0.1645,0.1691,True
BAT/USDT,6h,2025-05-10 18:00:00,0.1691,0.1669,False
BAT/USDT,6h,2025-05-11 00:00:00,0.1669,0.1641,False
BAT/USDT,6h,2025-05-11 06:00:00,0.1641,0.1636,False
BAT/USDT,6h,2025-05-11 12:00:00,0.1636,0.165,True
BAT/USDT,6h,2025-05-11 18:00:00,0.165,0.1653,True
BAT/USDT,6h,2025-05-12 00:00:00,0.1653,0.1658,True
BAT/USDT,6h,2025-05-12 06:00:00,0.1658,0.1639,False
BAT/USDT,6h,2025-05-12 12:00:00,0.1639,0.1652,True
BAT/USDT,6h,2025-05-20 12:00:00,0.1473,0.1499,True
BAT/USDT,6h,2025-05-20 18:00:00,0.1499,0.1508,True
BAT/USDT,6h,2025-05-21 00:00:00,0.1508,0.1469,False
BAT/USDT,6h,2025-05-21 06:00:00,0.1469,0.1458,False
BAT/USDT,6h,2025-05-21 18:00:00,0.1497,0.1538,True
BAT/USDT,6h,2025-05-22 00:00:00,0.1538,0.1557,True
BAT/USDT,6h,2025-05-22 06:00:00,0.1557,0.1584,True
BAT/USDT,6h,2025-05-22 12:00:00,0.1584,0.1589,True
BAT/USDT,6h,2025-05-22 18:00:00,0.1589,0.1586,False
BAT/USDT,6h,2025-05-23 00:00:00,0.1586,0.1511,False
BAT/USDT,6h,2025-05-23 06:00:00,0.1511,0.1521,True
BAT/USDT,6h,2025-05-23 12:00:00,0.1521,0.1457,False
BAT/USDT,6h,2025-05-28 18:00:00,0.1421,0.1425,True
BAT/USDT,6h,2025-05-29 00:00:00,0.1425,0.1421,False
BAT/USDT,6h,2025-06-03 00:00:00,0.1354,0.1347,False
BAT/USDT,6h,2025-06-03 06:00:00,0.1347,0.1365,True
BAT/USDT,6h,2025-06-03 12:00:00,0.1365,0.1343,False
BAT/USDT,6h,2025-06-03 18:00:00,0.1343,0.136,True
BAT/USDT,6h,2025-06-04 00:00:00,0.136,0.1344,False
BAT/USDT,6h,2025-06-04 06:00:00,0.1344,0.1344,False
BAT/USDT,6h,2025-06-04 12:00:00,0.1344,0.132,False
BAT/USDT,6h,2025-06-04 18:00:00,0.132,0.1307,False
BAT/USDT,6h,2025-06-05 00:00:00,0.1307,0.1319,True
BAT/USDT,6h,2025-06-05 06:00:00,0.1319,0.13,False
BAT/USDT,6h,2025-06-05 12:00:00,0.13,0.1248,False
BAT/USDT,6h,2025-06-08 06:00:00,0.1336,0.1346,True
BAT/USDT,6h,2025-06-08 12:00:00,0.1346,0.1327,False
BAT/USDT,6h,2025-06-08 18:00:00,0.1327,0.1304,False
BAT/USDT,6h,2025-06-09 00:00:00,0.1304,0.1336,True
BAT/USDT,6h,2025-06-09 06:00:00,0.1336,0.1349,True
BAT/USDT,6h,2025-06-09 12:00:00,0.1349,0.1381,True
BAT/USDT,6h,2025-06-09 18:00:00,0.1381,0.1371,False
BAT/USDT,6h,2025-06-10 00:00:00,0.1371,0.1406,True
BAT/USDT,6h,2025-06-10 06:00:00,0.1406,0.1397,False
BAT/USDT,6h,2025-06-10 12:00:00,0.1397,0.1434,True
BAT/USDT,6h,2025-06-10 18:00:00,0.1434,0.1417,False
BAT/USDT,6h,2025-06-11 00:00:00,0.1417,0.1398,False
BAT/USDT,6h,2025-06-11 06:00:00,0.1398,0.1399,True
BAT/USDT,6h,2025-06-11 12:00:00,0.1399,0.1371,False
BAT/USDT,6h,2025-06-11 18:00:00,0.1371,0.1351,False
BAT/USDT,6h,2025-06-16 12:00:00,0.13,0.1267,False
BAT/USDT,6h,2025-06-16 18:00:00,0.1267,0.1272,True
