symbol,timeframe,timestamp,price,next_close,success
QTUM/USDT,3m,2025-06-18 19:45:00,1.948,1.949,True
QTUM/USDT,3m,2025-06-18 19:48:00,1.949,1.95,True
QTUM/USDT,3m,2025-06-18 19:51:00,1.95,1.946,False
QTUM/USDT,3m,2025-06-18 20:30:00,1.95,1.949,False
QTUM/USDT,3m,2025-06-18 20:36:00,1.955,1.958,True
QTUM/USDT,3m,2025-06-18 20:39:00,1.958,1.962,True
QTUM/USDT,3m,2025-06-18 20:42:00,1.962,1.97,True
QTUM/USDT,3m,2025-06-18 20:45:00,1.97,1.976,True
QTUM/USDT,3m,2025-06-18 20:48:00,1.976,1.98,True
QTUM/USDT,3m,2025-06-18 20:51:00,1.98,1.978,False
QTUM/USDT,3m,2025-06-18 20:54:00,1.978,1.981,True
QTUM/USDT,3m,2025-06-18 20:57:00,1.981,1.982,True
QTUM/USDT,3m,2025-06-18 21:00:00,1.982,1.979,False
QTUM/USDT,3m,2025-06-18 21:03:00,1.979,1.971,False
QTUM/USDT,3m,2025-06-18 21:06:00,1.971,1.974,True
QTUM/USDT,3m,2025-06-18 21:09:00,1.974,1.973,False
QTUM/USDT,3m,2025-06-18 21:12:00,1.973,1.977,True
QTUM/USDT,3m,2025-06-18 21:15:00,1.977,1.98,True
QTUM/USDT,3m,2025-06-18 21:18:00,1.98,1.978,False
QTUM/USDT,3m,2025-06-18 22:54:00,1.977,1.974,False
QTUM/USDT,3m,2025-06-18 23:03:00,1.981,1.977,False
QTUM/USDT,3m,2025-06-18 23:06:00,1.977,1.976,False
QTUM/USDT,3m,2025-06-19 00:24:00,1.975,1.979,True
QTUM/USDT,3m,2025-06-19 00:27:00,1.979,1.981,True
QTUM/USDT,3m,2025-06-19 00:30:00,1.981,1.981,False
QTUM/USDT,3m,2025-06-19 00:33:00,1.981,1.982,True
QTUM/USDT,3m,2025-06-19 00:36:00,1.982,1.979,False
QTUM/USDT,3m,2025-06-19 00:39:00,1.979,1.98,True
QTUM/USDT,3m,2025-06-19 00:42:00,1.98,1.98,False
QTUM/USDT,3m,2025-06-19 00:45:00,1.98,1.979,False
QTUM/USDT,3m,2025-06-19 00:48:00,1.979,1.976,False
QTUM/USDT,3m,2025-06-19 00:51:00,1.976,1.97,False
QTUM/USDT,3m,2025-06-19 00:54:00,1.97,1.968,False
QTUM/USDT,3m,2025-06-19 01:45:00,1.965,1.963,False
QTUM/USDT,3m,2025-06-19 01:48:00,1.963,1.959,False
QTUM/USDT,3m,2025-06-19 01:51:00,1.959,1.959,False
QTUM/USDT,3m,2025-06-19 01:54:00,1.959,1.961,True
QTUM/USDT,3m,2025-06-19 01:57:00,1.961,1.961,False
QTUM/USDT,3m,2025-06-19 02:00:00,1.961,1.966,True
QTUM/USDT,3m,2025-06-19 02:03:00,1.966,1.966,False
QTUM/USDT,3m,2025-06-19 02:06:00,1.966,1.961,False
QTUM/USDT,3m,2025-06-19 02:09:00,1.961,1.96,False
QTUM/USDT,3m,2025-06-19 02:15:00,1.959,1.962,True
QTUM/USDT,3m,2025-06-19 02:18:00,1.962,1.963,True
QTUM/USDT,3m,2025-06-19 02:21:00,1.963,1.964,True
QTUM/USDT,3m,2025-06-19 02:30:00,1.964,1.967,True
QTUM/USDT,3m,2025-06-19 02:33:00,1.967,1.972,True
QTUM/USDT,3m,2025-06-19 02:36:00,1.972,1.977,True
QTUM/USDT,3m,2025-06-19 02:39:00,1.977,1.977,False
QTUM/USDT,3m,2025-06-19 02:42:00,1.977,1.977,False
QTUM/USDT,3m,2025-06-19 02:45:00,1.977,1.971,False
QTUM/USDT,3m,2025-06-19 02:48:00,1.971,1.969,False
QTUM/USDT,3m,2025-06-19 02:51:00,1.969,1.97,True
QTUM/USDT,3m,2025-06-19 02:54:00,1.97,1.969,False
QTUM/USDT,3m,2025-06-19 02:57:00,1.969,1.97,True
QTUM/USDT,3m,2025-06-19 03:00:00,1.97,1.973,True
QTUM/USDT,3m,2025-06-19 03:03:00,1.973,1.973,False
QTUM/USDT,3m,2025-06-19 03:06:00,1.973,1.973,False
QTUM/USDT,3m,2025-06-19 03:09:00,1.973,1.973,False
QTUM/USDT,3m,2025-06-19 03:12:00,1.973,1.972,False
QTUM/USDT,3m,2025-06-19 03:15:00,1.972,1.972,False
QTUM/USDT,3m,2025-06-19 03:27:00,1.98,1.979,False
QTUM/USDT,3m,2025-06-19 03:30:00,1.979,1.979,False
QTUM/USDT,3m,2025-06-19 03:33:00,1.979,1.979,False
QTUM/USDT,3m,2025-06-19 03:36:00,1.979,1.98,True
QTUM/USDT,3m,2025-06-19 03:39:00,1.98,1.98,False
QTUM/USDT,3m,2025-06-19 03:42:00,1.98,1.982,True
QTUM/USDT,3m,2025-06-19 03:45:00,1.982,1.982,False
QTUM/USDT,3m,2025-06-19 03:48:00,1.982,1.981,False
QTUM/USDT,3m,2025-06-19 03:51:00,1.981,1.982,True
QTUM/USDT,3m,2025-06-19 03:54:00,1.982,1.983,True
QTUM/USDT,3m,2025-06-19 03:57:00,1.983,1.984,True
QTUM/USDT,3m,2025-06-19 04:00:00,1.984,1.983,False
QTUM/USDT,3m,2025-06-19 04:03:00,1.983,1.983,False
QTUM/USDT,3m,2025-06-19 04:06:00,1.983,1.981,False
QTUM/USDT,3m,2025-06-19 04:57:00,1.988,1.988,False
QTUM/USDT,3m,2025-06-19 05:00:00,1.988,1.99,True
QTUM/USDT,3m,2025-06-19 05:03:00,1.99,1.992,True
QTUM/USDT,3m,2025-06-19 05:06:00,1.992,1.99,False
QTUM/USDT,3m,2025-06-19 05:09:00,1.99,1.99,False
QTUM/USDT,3m,2025-06-19 05:12:00,1.99,1.99,False
QTUM/USDT,3m,2025-06-19 05:15:00,1.99,1.994,True
QTUM/USDT,3m,2025-06-19 05:18:00,1.994,1.997,True
QTUM/USDT,3m,2025-06-19 05:21:00,1.997,1.996,False
QTUM/USDT,3m,2025-06-19 05:24:00,1.996,1.996,False
QTUM/USDT,3m,2025-06-19 05:27:00,1.996,1.996,False
QTUM/USDT,3m,2025-06-19 05:30:00,1.996,1.997,True
QTUM/USDT,3m,2025-06-19 05:33:00,1.997,1.995,False
QTUM/USDT,3m,2025-06-19 05:36:00,1.995,1.993,False
