symbol,timeframe,timestamp,price,next_close,success
BNB/USDT,6h,2025-04-10 00:00:00,578.7,575.69,False
BNB/USDT,6h,2025-04-10 06:00:00,575.69,572.47,False
BNB/USDT,6h,2025-04-10 12:00:00,572.47,578.03,True
BNB/USDT,6h,2025-04-10 18:00:00,578.03,579.89,True
BNB/USDT,6h,2025-04-11 00:00:00,579.89,583.12,True
BNB/USDT,6h,2025-04-11 06:00:00,583.12,589.3,True
BNB/USDT,6h,2025-04-11 12:00:00,589.3,585.93,False
BNB/USDT,6h,2025-04-11 18:00:00,585.93,587.09,True
BNB/USDT,6h,2025-04-12 00:00:00,587.09,590.25,True
BNB/USDT,6h,2025-04-12 06:00:00,590.25,595.0,True
BNB/USDT,6h,2025-04-12 12:00:00,595.0,597.29,True
BNB/USDT,6h,2025-04-12 18:00:00,597.29,592.82,False
BNB/USDT,6h,2025-04-13 00:00:00,592.82,588.4,False
BNB/USDT,6h,2025-04-13 06:00:00,588.4,588.53,True
BNB/USDT,6h,2025-04-13 12:00:00,588.53,584.28,False
BNB/USDT,6h,2025-04-13 18:00:00,584.28,587.77,True
BNB/USDT,6h,2025-04-14 00:00:00,587.77,592.6,True
BNB/USDT,6h,2025-04-14 06:00:00,592.6,585.71,False
BNB/USDT,6h,2025-04-14 12:00:00,585.71,584.54,False
BNB/USDT,6h,2025-04-18 00:00:00,588.84,591.86,True
BNB/USDT,6h,2025-04-18 06:00:00,591.86,595.72,True
BNB/USDT,6h,2025-04-18 12:00:00,595.72,591.71,False
BNB/USDT,6h,2025-04-18 18:00:00,591.71,593.1,True
BNB/USDT,6h,2025-04-19 00:00:00,593.1,591.04,False
BNB/USDT,6h,2025-04-19 06:00:00,591.04,590.2,False
BNB/USDT,6h,2025-04-19 12:00:00,590.2,591.73,True
BNB/USDT,6h,2025-04-19 18:00:00,591.73,594.49,True
BNB/USDT,6h,2025-04-20 00:00:00,594.49,590.02,False
BNB/USDT,6h,2025-04-20 06:00:00,590.02,589.4,False
BNB/USDT,6h,2025-04-21 00:00:00,606.32,600.78,False
BNB/USDT,6h,2025-04-21 06:00:00,600.78,596.25,False
BNB/USDT,6h,2025-04-21 12:00:00,596.25,597.34,True
BNB/USDT,6h,2025-04-21 18:00:00,597.34,600.39,True
BNB/USDT,6h,2025-04-22 00:00:00,600.39,605.88,True
BNB/USDT,6h,2025-04-22 06:00:00,605.88,608.1,True
BNB/USDT,6h,2025-04-22 12:00:00,608.1,618.51,True
BNB/USDT,6h,2025-04-22 18:00:00,618.51,616.54,False
BNB/USDT,6h,2025-04-23 00:00:00,616.54,611.19,False
BNB/USDT,6h,2025-04-23 06:00:00,611.19,607.35,False
BNB/USDT,6h,2025-04-23 12:00:00,607.35,605.71,False
BNB/USDT,6h,2025-04-23 18:00:00,605.71,602.93,False
BNB/USDT,6h,2025-04-29 00:00:00,607.53,603.7,False
BNB/USDT,6h,2025-05-06 18:00:00,602.57,603.97,True
BNB/USDT,6h,2025-05-07 00:00:00,603.97,606.49,True
BNB/USDT,6h,2025-05-07 06:00:00,606.49,599.1,False
BNB/USDT,6h,2025-05-07 12:00:00,599.1,602.7,True
BNB/USDT,6h,2025-05-07 18:00:00,602.7,609.41,True
BNB/USDT,6h,2025-05-08 00:00:00,609.41,613.62,True
BNB/USDT,6h,2025-05-08 06:00:00,613.62,616.6,True
BNB/USDT,6h,2025-05-08 12:00:00,616.6,629.17,True
BNB/USDT,6h,2025-05-08 18:00:00,629.17,627.36,False
BNB/USDT,6h,2025-05-09 00:00:00,627.36,636.66,True
BNB/USDT,6h,2025-05-09 06:00:00,636.66,635.9,False
BNB/USDT,6h,2025-05-09 12:00:00,635.9,666.29,True
BNB/USDT,6h,2025-05-09 18:00:00,666.29,659.86,False
BNB/USDT,6h,2025-05-10 00:00:00,659.86,649.25,False
BNB/USDT,6h,2025-05-10 06:00:00,649.25,655.2,True
BNB/USDT,6h,2025-05-10 12:00:00,655.2,663.9,True
BNB/USDT,6h,2025-05-10 18:00:00,663.9,664.16,True
BNB/USDT,6h,2025-05-11 00:00:00,664.16,659.1,False
BNB/USDT,6h,2025-05-11 06:00:00,659.1,652.9,False
BNB/USDT,6h,2025-05-11 12:00:00,652.9,651.15,False
BNB/USDT,6h,2025-05-11 18:00:00,651.15,654.17,True
BNB/USDT,6h,2025-05-12 00:00:00,654.17,678.1,True
BNB/USDT,6h,2025-05-12 06:00:00,678.1,661.71,False
BNB/USDT,6h,2025-05-12 12:00:00,661.71,660.07,False
BNB/USDT,6h,2025-05-20 00:00:00,651.79,643.82,False
BNB/USDT,6h,2025-05-20 18:00:00,650.0,660.92,True
BNB/USDT,6h,2025-05-21 00:00:00,660.92,654.86,False
BNB/USDT,6h,2025-05-21 06:00:00,654.86,662.59,True
BNB/USDT,6h,2025-05-21 12:00:00,662.59,673.31,True
BNB/USDT,6h,2025-05-21 18:00:00,673.31,681.36,True
BNB/USDT,6h,2025-05-22 00:00:00,681.36,687.11,True
